0.2314053186971421,0.2980383414487764,0.7529427558746846
0.2428739502248706,0.3155453398789204,0.7686952756731731
0.2544542718067233,0.3329701297548925,0.7840412385433474
0.2661541164517279,0.350307429063701,0.7989647760461245
0.2779796489776575,0.3675503239543717,0.8134505112392948
0.289935490886969,0.384690618177594,0.8274835734862146
0.3020248264524071,0.4017191006729931,0.8410496127372669
0.3142494952920635,0.4186257537057805,0.8541348132484741
0.3266100751549987,0.4353999171529356,0.8667259067047949
0.3391059575311343,0.4520304199925595,0.8788101847184707
0.3517354179080776,0.4685056869518175,0.8903755106753942
0.3644956819314822,0.4848138261204882,0.9014103309048562
0.3773829883213666,0.5009427018236361,0.911903685150265
0.3903926491100846,0.516879995965204,0.9218452163204987
0.4035191075665929,0.5326132602709159,0.9312251795035381
0.4167559940331413,0.5481299612845894,0.9400344502258824
0.4300961798075587,0.5634175195462068,0.94826453194303
0.4435318291443668,0.5784633440612029,0.9559075627480208
0.457054449411533,0.5932548629292176,0.9629563212866673
0.4706549394199215,0.6077795508165156,0.9694042318696804
0.4843236359340532,0.622024953814637,0.9752453687734265
0.4980503583719061,0.6359787121179853,0.980474459722512
0.5118244517052429,0.6496285808672461,0.985086888548823
0.5256348275783893,0.662962449437995,0.989078697023012
0.5394700036709751,0.6759683594004045,0.9924465858557555
0.5533181413379932,0.6886345213333457,0.9951879148673727
0.5671670815678653,0.7009493306420413,0.9973007023256127
0.581004379305755,0.7129013825009204,0.9987836234526087
0.5948173361948074,0.7244794860210074,0.9996360081030756
0.6085930317923115,0.7356726777230345,0.9998578376169015
0.622318353320959,0.7464702343825825,0.9994497408502548
0.635980024017447,0.7568616853013272,0.9984129893902348
0.6495646301418155,0.7668368240483433,0.9967494919589347
0.6630586467111463,0.7763857197070058,0.9944617880135064
0.6764484620207907,0.7854987276559993,0.9915530405494718
0.6897204010152221,0.7941664999070303,0.9880270281150579
0.7028607475690525,0.8023799950168325,0.983888136044723
0.7158557657368193,0.8101304875868046,0.9791413469203299
0.7286917200279588,0.8174095773599408,0.9737922302685179
0.7413548947609679,0.8242091979215587,0.9678469315027632
0.7538316125482662,0.8305216250075262,0.9613121601183364
0.766108251960702,0.8363394844212338,0.9541951771478728
0.7781712644180581,0.8416557595583166,0.9465037818844654
0.7900071903493984,0.8464637985360933,0.938246297878125
0.8016026746646083,0.8507573209227787,0.929431558209978
0.8129444815761009,0.8545304240596919,0.9200688900466907
0.8240195088073863,0.8577775889679129,0.9101680984752333
0.8348148012230373,0.8604936858290444,0.8997394496151225
0.8453175639125248,0.8626739790279262,0.8887936530016044
0.8555151747585117,0.8643141317432345,0.8773418432287517
0.8653951965183806,0.8654102100698873,0.8653955608359496
0.8764554176317683,0.8607153983463175,0.8514008062259817
0.8868894897267215,0.8554899855745955,0.8371819550067114
0.8967000657883153,0.8497385212824711,0.8227541979621564
0.9058894036615087,0.8434659213318261,0.8081326640287059
0.9144594550161357,0.8366774560436077,0.7933324042383262
0.9224119424010687,0.8293787374633603,0.7783683760980006
0.9297484262833358,0.8215757056904349,0.7632554284206591
0.9364703636189078,0.8132746141813724,0.7480082866222755
0.9425791592243357,0.8044820139228795,0.7326415384992384
0.9480762109962216,0.7952047363517164,0.7171696204996283
0.9529629498465763,0.7854498748770334,0.7016068045015811
0.9572408750770652,0.775224764834377,0.6859671851115628
0.9609115857970133,0.764536961668707,0.6702646674951033
0.9639768088931931,0.7533942171049718,0.6545129557523461
0.9664384239797538,0.7418044530174069,0.6387255418507191
0.9682984856906703,0.729775732650548,0.622915695127069
0.9695592436223192,0.7173162287732203,0.6070964523718344
0.9702231601880219,0.7044341882578293,0.5912806085081922
0.9702929266080794,0.691137892466372,0.5754807078796956
0.9697714772265641,0.6774356126855101,0.5597090361607242
0.9686620023189029,0.6633355596774324,0.543977612905114
0.9669679595312218,0.6488458261900696,0.5282981847497011
0.9646930840728035,0.6339743209844574,0.5126822192912039
0.9618413977663033,0.6187286925683034,0.4971408996569683
0.9584172170460691,0.6031162403450034,0.4816851197926436
0.9544251599826751,0.5871438102573426,0.466325480492953
0.9498701524012566,0.5708176711699059,0.4510722862054135
0.944757433152173,0.5541433671153664,0.4359355426412747
0.9390925585847442,0.5371255390140063,0.4209249552332168
0.9328814062680435,0.5197677073970176,0.4060499284855558
0.9261301779969338,0.5020720047751821,0.3913195662701016
0.9188454021164745,0.4840388422210473,0.376742673129514
0.9110339351935111,0.4656664888971977,0.3623277566602914
0.9027029630604608,0.4469505347560632,0.348083031059656
0.8938600012531023,0.4278831939926357,0.3340164219348905
0.8845128948613631,0.4084523876302744,0.3201355724905073
0.8746698178097316,0.3886405137503511,0.3064478512284384
0.8643392715818846,0.3684227661330854,0.2929603613197074
0.853530083402425,0.3477647833727299,0.2796799518333605
0.8422514038872289,0.3266192761136593,0.2666132310404274
0.8305127041727752,0.3049210408680171,0.2537665820480221
0.8183237725340039,0.2825793222267122,0.2411461810620971
0.8056947104996655,0.2594656017846512,0.228758018627461
0.7926359284738678,0.2353930176481247,0.2166079242509877
0.7791581408725279,0.2100792779667962,0.2047015948786099
0.7652723607838553,0.1830736805828622,0.1930446277682575
0.7509898941627545,0.1535948733678366,0.1816425583776784
0.7363223335703676,0.1200978169804723,0.1705009039645573
0.72128155147187,0.07868695759489083,0.1596252136697102
0.7058796931083611,0.01581272829975463,0.1490211259105414
